shot_id,shot_made_flag
1444,0.10182572236895432
1448,0.6493514972121953
1466,0.17486110540254163
1476,0.6634950430382024
1478,0.6473595630625519
1485,0.6595769502959024
1491,0.27182662989617207
1494,0.4117120684482243
1500,0.6037230031293994
1501,0.39194741417848894
1503,0.60589179423944
1519,0.31234559761495956
1524,0.5761155724826934
1529,0.25007299512000475
1533,0.3280410770868406
1538,0.06712996377877271
1539,0.6463693942637979
1546,0.5674375181345405
1555,0.6656754608239737
1559,0.599042279853085
1563,0.3523349231299638
1565,0.25192562962428144
1574,0.6223588389753463
1591,0.6736969612477974
1594,0.7095667030628776
1605,0.6898873650930931
1611,0.6219059176955152
1614,0.6718090434226497
1620,0.6465192425512581
1626,0.7022677719931943
1630,0.6099767557124448
1632,0.6615760568021831
1634,0.6651128906701597
1643,0.6644459895330395
1651,0.6110706810524525
1655,0.6195921093605511
1658,0.7219903375726374
1659,0.6136020105750165
1665,0.6159966786850075
1675,0.65883622729972
1680,0.25813542232593767
1690,0.6270756972220712
1696,0.7181202254060327
1714,0.7171779442945421
1721,0.6383566188061605
1726,0.6308491268058926
1728,0.60936607961261
1734,0.6016814312096737
1735,0.6677076258666121
1740,0.6661315422067959
1744,0.19426315832312963
1747,0.6486262317638297
1752,0.7073557316237858
1763,0.26966536541916525
1765,0.26966536541916525
1769,0.6526449613020313
1785,0.36979324980566575
1787,0.6699474075669583
1788,0.6025532830718642
1793,0.6687467429290788
1800,0.6148527257698352
1825,0.6282925284196877
1826,0.2671129679533264
1834,0.6631983739099351
1843,0.6776161763800135
1844,0.6776161763800135
1848,0.6696588499158379
1849,0.6025532830718642
1860,0.6035563998960413
1863,0.6035563998960413
1875,0.37444976283847387
1883,0.6403130951794596
1890,0.6478650009749368
1892,0.6299308912690663
1893,0.6287509138863937
1897,0.672496192608893
1905,0.6200332521493124
1908,0.4184551106999484
1931,0.7237031564023524
1940,0.20105715151851586
1943,0.6397606878434449
1947,0.7496008978675345
1965,0.33709181615618455
1967,0.6002603740506252
1968,0.6002603740506252
1972,0.2712813226555348
1982,0.6994306215765227
1985,0.7183421679694632
2005,0.21697263568274472
2010,0.19923511672117444
2021,0.6412775561837886
2024,0.2276485302249211
2036,0.6105921251140305
2043,0.4168213897327136
2047,0.4319245066859185
2049,0.6147997680062023
2055,0.6856202075450702
2065,0.5965863038859542
2066,0.6745476660794102
2070,0.6825716668809574
2077,0.12202007566868137
2085,0.32890646513841987
2095,0.40139052114291257
2097,0.31431478941593
2108,0.5662347240620096
2112,0.3148666283657114
2113,0.31870522376948585
2122,0.8094983927086701
2139,0.615169646172024
2144,0.4098928482310772
2146,0.6997345097898113
2148,0.7954867636237264
2149,0.321168010074631
2157,0.6517417025099432
2159,0.6377629410007241
2168,0.6485357675325876
2176,0.6095775381642015
2178,0.32540462775200574
2181,0.7082099388883315
2187,0.22132052134713426
2188,0.6940293385145504
2190,0.6802779778253786
2194,0.5862543463157958
2197,0.7048085056308895
2214,0.6638000703036689
2217,0.7884258562321471
2222,0.6203122088607428
2223,0.6872425872674468
2226,0.6718271885175305
2230,0.3136629082056321
2240,0.5987031504422955
2247,0.6402983434086819
2250,0.6670870081296124
2259,0.4228660649764794
2262,0.6419220945705656
2266,0.6485999807600625
2305,0.6631173079477163
2310,0.6722223011679106
2313,0.5984049009473398
2319,0.20549438421713834
2320,0.3672603942039157
2345,0.7099685296222223
2350,0.31431478941593
2356,0.6008678244384966
2360,0.4098928482310772
2370,0.6381424531403824
2386,0.6612820310878766
2398,0.6658709758142164
2414,0.26687755166019184
2435,0.2617226464246668
2439,0.641714189052774
2446,0.260840234948679
2458,0.6918088627277044
2465,0.6782917394711505
2466,0.6248549668806231
2470,0.6793932718620332
2495,0.2859509141521058
2501,0.6657251221671436
2507,0.7045619526496095
2533,0.7578625980116134
2537,0.5983890677835575
2538,0.6753505329153227
2541,0.6963538401643409
2542,0.2617226464246668
2544,0.19305786986263918
2554,0.7258035474366087
2555,0.7404218318027387
2565,0.5922614410048527
2575,0.2649100224829339
2586,0.529942162894448
2588,0.6302225065357125
2594,0.3152613319290087
2617,0.5715714411840289
2618,0.7068831697891227
2623,0.05771175384486097
2631,0.5487286614138637
2640,0.7325667474628115
2642,0.2859509141521058
2647,0.6302225065357125
2663,0.6388740446637362
2664,0.6670851210378134
2676,0.6241175715220932
2680,0.06918655187183344
2681,0.6304230870192069
2691,0.6638233630111215
2693,0.609691882703894
2695,0.5669723382722754
2704,0.6914790400833475
2708,0.6634360208805867
2709,0.06654298138889936
2717,0.24872534097640742
2722,0.6054299674849777
2728,0.6539301598825276
2732,0.24701380893655067
2743,0.6026242813974473
2752,0.6746154724025833
2757,0.24647102864286582
2761,0.6024464070107738
2769,0.7263055312034553
2771,0.5906092714091224
2774,0.6773143863114633
2776,0.6555853090748166
2781,0.693824629777818
2793,0.6898223662632579
2799,0.6510378567205873
2803,0.7240320855670626
2811,0.6843078031769899
2818,0.6680663328823662
2824,0.5349550948403967
2828,0.24647102864286582
2829,0.655409813064008
2830,0.6244312088922782
2842,0.2683955980430274
2847,0.31132418723841015
2848,0.6761005021439789
2868,0.6738648282361362
2870,0.693824629777818
2885,0.7753637891353632
2886,0.6401366481462223
2889,0.3885153519145122
2903,0.6319103539789042
2904,0.24701380893655067
2918,0.1897849555204204
2919,0.6841302074116385
2922,0.622694939192963
2923,0.6830556328963853
2931,0.7040216462555969
2945,0.6316572481575771
2955,0.6314351057406238
2957,0.32558218170526854
2960,0.27652266964603833
2963,0.7247937961387052
2966,0.17539107240043536
2972,0.3412443630628059
2974,0.6610862049881645
2982,0.7170961640025547
2984,0.34326272295895033
3016,0.565598259291408
3021,0.6727130191473643
3023,0.19078107775165198
3025,0.6365675603828451
3029,0.7338414083285802
3034,0.27182662989617207
3038,0.6707034381200809
3040,0.6365675603828451
3051,0.25041440502517914
3062,0.6776854649375764
3069,0.6872322691076936
3071,0.7242037504290346
3076,0.11595107686101011
3079,0.6878315703461708
3081,0.7275054568235988
3082,0.6119340542763859
3084,0.1688990679562791
3098,0.6586417858494011
3104,0.6480092893860401
3105,0.6480620333234918
3114,0.2609685828134125
3118,0.6435954794879528
3122,0.7124734034766393
3132,0.7427319414810625
3138,0.6037245743116435
3141,0.5616950535497265
3156,0.3186016335812507
3162,0.2644017850745039
3167,0.6898979037281016
3170,0.6528497975254361
3171,0.6942692702221611
3172,0.664182462368665
3176,0.059959955420261814
3180,0.6567813218102287
3189,0.7324327027191864
3198,0.6788408860058102
3206,0.6311340868018787
3215,0.5989996787179365
3222,0.3243272454082486
3228,0.6426309981165357
3229,0.6627950965772732
3232,0.7233303011164067
3233,0.7428432870310065
3238,0.6602327126164985
3256,0.5574524004213396
3264,0.42567363991174667
3273,0.6082100381418658
3275,0.3204398872964302
3285,0.4996098863348257
3289,0.7098237248291652
3294,0.6642327423075725
3306,0.6571210329549936
3311,0.25615536248500276
3318,0.6402224999896435
3322,0.3947020684626459
3324,0.6734268747625611
3334,0.3999627343177525
3341,0.6241227156924649
3345,0.7227730808148111
3346,0.11220120120116622
3352,0.6889297495539087
3368,0.6482846398041876
3371,0.7962498050134866
3372,0.5983684277048689
3375,0.6210805649672297
3384,0.6663619195869009
3387,0.7037553469524378
3393,0.6424873287072743
3406,0.6108885000496589
3411,0.3822602135387425
3412,0.3754844535188105
3414,0.4482293090368408
3417,0.3332580634571851
3420,0.25615536248500276
3423,0.25488069707463634
3436,0.7112766698127602
3438,0.3171906641563295
3442,0.7133631748209738
3443,0.6618240364138521
3451,0.7299455597334445
3461,0.6266437562126927
3489,0.6886200405499014
3491,0.4566944013185536
3510,0.34253891460639024
3515,0.4501135898680448
3527,0.6699474075669583
3530,0.6025532830718642
3540,0.6785487907467644
3582,0.7429593787121925
3604,0.6264280977026337
3605,0.7032120711554248
3609,0.6951601847026505
3624,0.763972796669105
3628,0.26421588396555173
3630,0.7140172776973949
3641,0.7080623525479725
3642,0.717597634296374
3648,0.6694820349948188
3650,0.05987014453944697
3652,0.07328419064658738
3660,0.6294939187855372
3664,0.7193567826833783
3670,0.6737727578673751
3672,0.625997929649119
3680,0.572095864031216
3682,0.0644749614910281
3685,0.36152321928352393
3686,0.6909388895853174
3689,0.6259707503913184
3705,0.6240053226602528
3712,0.6898607800867226
3713,0.6578036643749671
3719,0.7183421679694632
3721,0.6898416229383373
3723,0.34442871112058676
3724,0.7316843183938722
3727,0.6815167160294856
3733,0.42589931916640755
3734,0.6243958511641913
3742,0.6531668798953105
3770,0.7453843427525456
3777,0.6785487907467644
3778,0.6696061812231352
3780,0.6437961949952391
3783,0.6245443698281916
3784,0.636597399934636
3788,0.6497450312930635
3790,0.6497450312930635
3794,0.6428286450588032
3795,0.6177724985363755
3796,0.6289232922450037
3801,0.4314757090078849
3806,0.6145396311591408
3813,0.6406620783362077
3814,0.6496380528690717
3818,0.6147104793430879
3824,0.5926571531541989
3836,0.5985379056685576
3853,0.5756415996634369
3855,0.6494913046646525
3858,0.5590795666573173
3861,0.23145216054654613
3866,0.6622521177411022
3870,0.63156750405533
3874,0.05844820775045329
3876,0.7074178539305024
3878,0.7162614786077955
3890,0.6513791597385143
3900,0.11763936244149328
3904,0.6314146194004668
3906,0.6624889283619461
3907,0.6719005362448622
3908,0.6753351520282832
3912,0.5862543463157958
3918,0.07212785599739827
3923,0.07151721457898819
3924,0.6387576008382716
3925,0.6964388004168186
3927,0.3533546241404545
3955,0.07129951510838405
3964,0.6095775381642015
3969,0.6095775381642015
3974,0.25989405540715427
3976,0.5746022323158417
3984,0.7131867013597368
3991,0.6424395580360123
3993,0.05916312969388398
4009,0.6779904855081154
4011,0.5998932579777106
4020,0.6238088079357367
4033,0.6632195268223461
4041,0.6047123053799666
4045,0.232184885178451
4052,0.555549593175885
4055,0.6343561219651102
4056,0.6152829181076289
4057,0.6233759649128093
4067,0.06780246892233631
4069,0.6123141604376904
4077,0.691645291950473
4094,0.6706805228192033
4095,0.6712326085965405
4100,0.5562143434505147
4119,0.6597631315174008
4130,0.3647641502018552
4131,0.6142718397049163
4132,0.4241489596861609
4134,0.34931223687566954
4137,0.1074756258836999
4138,0.6239673767827021
4143,0.6907613049377042
4145,0.5423473482461247
4148,0.682968764702313
4163,0.783438310061664
4166,0.6446208291183471
4169,0.2704585152681821
4170,0.6226189365712891
4174,0.544450982589406
4180,0.6620668324167276
4199,0.05641454405258106
4201,0.6462990077273321
4203,0.636554120199841
4210,0.8715282095591029
4211,0.6742003076127272
4213,0.062290946135600905
4225,0.6582825817182295
4235,0.6937369924391477
4242,0.6643577199057167
4245,0.6532874773666484
4250,0.6254686428654517
4252,0.6323307370047663
4254,0.5859856479026768
4263,0.6144711172226969
4264,0.6144711172226969
4268,0.6739411392440693
4270,0.6074079463842571
4282,0.2617226464246668
4283,0.6679738047829146
4291,0.6196093851588531
4304,0.6044177547874524
4306,0.6693859164215902
4309,0.6636653337760873
4310,0.6763342977246177
4313,0.7332762338120306
4314,0.6468842628114986
4315,0.665506127178501
4321,0.6417425980217911
4324,0.6756383000256315
4325,0.6433121585569805
4328,0.6548490422994898
4329,0.6945925162694552
4332,0.6405635856513526
4337,0.6249319345926739
4342,0.6353552735170231
4344,0.6181111391023174
4352,0.6373172582788106
4355,0.6615292678220391
4366,0.6887943892287526
4371,0.660673493627166
4372,0.6436528136295289
4376,0.6480395879109089
4384,0.6747831709883393
4387,0.6581957079736961
4389,0.6558180173628898
4390,0.6655263873774717
4406,0.6521526444269545
4407,0.18500202140284971
4409,0.05541781783424667
4410,0.2617226464246668
4424,0.6243832576133049
4434,0.653931508523911
4452,0.689114739494169
4460,0.6426608800819898
4470,0.3081304408216139
4480,0.6761327685552274
4496,0.06230411479281364
4503,0.7253489462834148
4512,0.6326668429319798
4518,0.3077228948593241
4519,0.6548793914089284
4522,0.697159915176442
4525,0.6730331531870005
4537,0.3909808081696112
4546,0.7424484088557702
4547,0.08890250828285615
4553,0.6467693744811203
4556,0.6805938910064909
4558,0.23096622594080854
4563,0.7801393420827908
4568,0.6855920401016808
4574,0.24872534097640742
4578,0.7532101030381231
4587,0.6574769273114526
4592,0.43867208966015453
4610,0.6474014458612165
4615,0.578100140945728
4619,0.655813139337604
4620,0.4412241065072035
4625,0.3367039569996082
4635,0.6629001271377382
4636,0.6176424566885582
4641,0.650077750922227
4650,0.6701638736904612
4653,0.16682605623618574
4665,0.6785190127993036
4668,0.11014004104439813
4669,0.6782861759930181
4670,0.6665885290904427
4674,0.6897505572638766
4675,0.6334145751492328
4676,0.6520681661128624
4679,0.722816082277636
4680,0.11339814362456144
4686,0.7021603776244058
4699,0.6307103921275048
4713,0.30436911431228286
4718,0.657504505145908
4721,0.6814946165921165
4722,0.6522943863296734
4724,0.6634319898436564
4730,0.07753047235188688
4731,0.699246374476632
4735,0.6688571423170777
4743,0.6688571423170777
4745,0.7314675530134715
4746,0.3479938804360489
4747,0.6677217443360278
4748,0.661989471292753
4769,0.6507155883818976
4771,0.6794712430031236
4774,0.6933537673103246
4784,0.6635115241636189
4797,0.645122427790995
4801,0.3552097280838785
4804,0.7726502937203298
4820,0.6812092793834688
4833,0.6565065267350849
4834,0.6573649065207025
4851,0.6931115863829667
4859,0.6802217307663149
4860,0.06320168192115036
4863,0.6499469852438011
4873,0.655162067094158
4881,0.7351833675692114
4892,0.6911076842699174
4908,0.5628953241132731
4911,0.6965597619090682
4915,0.706902920189674
4922,0.659659655145693
4929,0.6015135810894845
4936,0.6970764987154257
4939,0.6243028999895164
4951,0.6941641300864361
4956,0.6710880912437461
4961,0.6556941473201208
4964,0.7020741408135049
4981,0.6526229828892212
4991,0.0789071410337606
4992,0.682325684996755
4997,0.6488214546247215
5004,0.7039871357500359
5010,0.7045844970747083
5012,0.6053745890416751
5015,0.7886171626810677
5020,0.6131557508855288
5030,0.6699200283830015
5051,0.07014233881193979
5052,0.5982235035117507
5057,0.36195829983591093
5058,0.5664392635345626
5060,0.634353136745282
5061,0.6489997935611775
5064,0.5674375181345405
5078,0.53627442468601
5080,0.5619872946355302
5088,0.628915653515447
5089,0.36759520665512135
5090,0.6751645963839442
5103,0.10981782149303106
5108,0.6465192425512581
5114,0.666224845843758
5115,0.6278822427137484
5124,0.30599015888534953
5137,0.5948440007543842
5139,0.6548128307337281
5144,0.6578906392661755
5149,0.19383083027193704
5157,0.6645271122099152
5163,0.6939665328076785
5174,0.6541799920666145
5176,0.5674375181345405
5179,0.71376565725409
5186,0.5664392635345626
5203,0.24886737801721834
5204,0.26966536541916525
5206,0.714955546368186
5207,0.3544191533974914
5220,0.6251843100496809
5221,0.25615536248500276
5224,0.6684210557505333
5227,0.7115826701048606
5229,0.7254407797045167
5232,0.22665085397623783
5240,0.3171906641563295
5242,0.39644131116572007
5243,0.679547301490626
5245,0.34311350832531695
5248,0.6094991587169589
5249,0.7280973488810526
5254,0.6677877678767814
5269,0.6394295953689394
5272,0.6548246426992722
5276,0.6649030813442144
5286,0.2671129679533264
5290,0.6975743537222127
5308,0.5974494449262822
5316,0.6449103717429089
5318,0.6035563998960413
5319,0.6638048529805114
5320,0.4925727560438797
5322,0.7055799041417219
5324,0.6922586371102023
5331,0.32515038466901625
5336,0.05987014453944697
5344,0.6025532830718642
5354,0.6439854411789382
5356,0.9474319837400829
5358,0.7071832024009893
5361,0.6263574289627994
5365,0.3206216642696892
5370,0.43890901646081887
5376,0.661910296312482
5383,0.6489247068443736
5384,0.6487642768206558
5385,0.6277320699185219
5393,0.2535899244168283
5397,0.6467049495938455
5398,0.6356251518292003
5402,0.6594592604548546
5407,0.25389198270310487
5409,0.6654885486478762
5425,0.6064201113007237
5428,0.31372320734571
5430,0.653368250603637
5442,0.6548130997317365
5447,0.6025532830718642
5470,0.6292599140817481
5485,0.6706805228192033
5493,0.6761026834795809
5502,0.3959606553216898
5504,0.6627817732108336
5517,0.7084264516708381
5522,0.6245652881281543
5527,0.2678207466534872
5528,0.6864264883748556
5536,0.39139091597692766
5545,0.7040998785479267
5576,0.6626119730863942
5577,0.7059705100950181
5592,0.7170944674737487
5594,0.6855115521558024
5595,0.6706805228192033
5596,0.6829710475468982
5599,0.627842842704429
5606,0.5939548537332785
5617,0.6752438402953314
5625,0.2389542610243373
5626,0.7146776094948238
5627,0.3072993020794501
5642,0.32222399052824774
5659,0.06188081064034915
5664,0.3072993020794501
5666,0.2389542610243373
5671,0.6895077742409901
5674,0.6669253091960463
5677,0.3849720783409482
5681,0.6429585610346954
5683,0.9425147518091741
5700,0.5279721206566597
5713,0.5496113750006643
5715,0.5496113750006643
5718,0.6458082761029214
5726,0.4329650456547316
5738,0.6506749435771267
5741,0.26277404926392206
5743,0.2556904295226699
5753,0.6004382158564214
5761,0.6642418613400836
5789,0.23971308462646249
5797,0.675584144918573
5803,0.6934314586793013
5810,0.5591394864976611
5813,0.6371828180013845
5817,0.6846815348246551
5818,0.6051015581734913
5822,0.7092991782501882
5829,0.626406452425187
5846,0.578100140945728
5847,0.7281302296977024
5854,0.7083712130297114
5858,0.5978119774297364
5863,0.6766966462762942
5869,0.7056629156833482
5870,0.6939057880709975
5876,0.8102001205199166
5881,0.7158256944345115
5901,0.7031722760015408
5922,0.39142086710054586
5928,0.24647102864286582
5933,0.6024464070107738
5934,0.24872534097640742
5946,0.6374210876552495
5951,0.7357659627073061
5955,0.6579813690521438
5956,0.11221142629943937
5965,0.6694948805124856
5972,0.6486192249170264
5981,0.7454596922080847
5997,0.5906092714091224
6005,0.7319317983608703
6009,0.761768011294111
6010,0.67666194179173
6015,0.6557204142118521
6039,0.7176353764465714
6047,0.32558218170526854
6051,0.9474808669989595
6056,0.6460354422585662
6061,0.6792446746019678
6064,0.7120815363725659
6065,0.627698931561439
6070,0.6565961038379455
6085,0.275760274990119
6086,0.8079692677435433
6091,0.2663336854825047
6097,0.738513345143759
6099,0.6087568098021787
6104,0.26841944667247347
6108,0.6015135810894845
6109,0.6015135810894845
6124,0.47940446471052756
6142,0.2824995474385999
6144,0.6816446765006425
6150,0.6405286635311476
6154,0.6011096993541032
6155,0.6647271084740758
6156,0.06236894093858723
6158,0.6427330282244291
6159,0.06236894093858723
6169,0.3221187098103879
6170,0.9455816642121037
6179,0.6406597270861026
6184,0.4241073098514657
6186,0.17539107240043536
6204,0.8230056545325264
6230,0.572023639432512
6231,0.6238437754154907
6232,0.12077421202810454
6235,0.6653300247930853
6237,0.3243272454082486
6239,0.6775467024441364
6263,0.6364665356805612
6265,0.6638424892106101
6270,0.562126560382891
6271,0.7105296188346155
6278,0.6275822171334908
6279,0.3186016335812507
6288,0.6480488547686065
6294,0.6616223386725566
6295,0.7214064918310027
6302,0.3043337397671347
6306,0.6650274117166847
6322,0.16558020955000655
6324,0.622393012662715
6327,0.6975995292728364
6331,0.5674375181345405
6334,0.6289296905123015
6338,0.3535293652122118
6339,0.35300265970074984
6362,0.6349800449769298
6372,0.5982235035117507
6375,0.2673338319811142
6393,0.7149520816329323
6394,0.5331787603623169
6405,0.06431454980665184
6406,0.4427604792463185
6416,0.3421411953378807
6421,0.6034899883788469
6422,0.6986144169035181
6440,0.07134190336227303
6457,0.26966536541916525
6460,0.38406826894764884
6463,0.5948440007543842
6474,0.26966536541916525
6476,0.6477581699323129
6477,0.6660180029166476
6482,0.25615536248500276
6488,0.6662773936898319
6489,0.6935675478496719
6494,0.6958130731093631
6499,0.31638322480374165
6507,0.6852610115698842
6524,0.6781716807786141
6527,0.7116860448299297
6531,0.6870486562644892
6536,0.6035563998960413
6538,0.8209381961908693
6542,0.25293522737309576
6565,0.653121127917627
6584,0.6526427314702941
6588,0.6421910032123477
6597,0.6680233102298891
6603,0.26025545410521733
6609,0.26407181156432447
6613,0.26421588396555173
6622,0.672004712605268
6630,0.6489109040817972
6637,0.7126826611206448
6639,0.2713042679553543
6640,0.7105550953288348
6646,0.6468055419228865
6647,0.5702024341040502
6648,0.07328419064658738
6669,0.6660858847686026
6680,0.6723513405817076
6681,0.6753987533170651
6684,0.9137197334750228
6693,0.6219387177204048
6694,0.6542953957848562
6704,0.6889987665742627
6706,0.6025532830718642
6710,0.6447462078659314
6713,0.6108661505821615
6718,0.7489277800377052
6732,0.638761763172277
6737,0.5771823966554845
6739,0.6666582802351817
6742,0.6480716861253201
6746,0.3742089871195636
6753,0.6629211107718634
6771,0.7144214786586495
6784,0.673909999644313
6790,0.0624102665690799
6795,0.5985422401276046
6807,0.6894388503292403
6808,0.6359179965550149
6818,0.6647533963103656
6823,0.6589624646276755
6830,0.5685862751699573
6831,0.5685862751699573
6832,0.6459426636988937
6836,0.6262359049002093
6846,0.6434986538373226
6850,0.6517417025099432
6854,0.6712326085965405
6868,0.26053066852284157
6876,0.39114299400773384
6877,0.2587880615755663
6881,0.7871748576502581
6882,0.6430330400905623
6884,0.6170065308253473
6886,0.6359594892640751
6901,0.607607428032221
6910,0.6424395580360123
6913,0.6664088347506689
6914,0.3104827219469869
6918,0.2633104407156194
6930,0.34209779347502356
6941,0.6845645015345023
6944,0.36405189113310576
6945,0.6743957953485452
6947,0.5721546768324625
6949,0.27699289094599444
6952,0.6131526891725289
6963,0.3762441482311667
6964,0.32222399052824774
6972,0.2713586471002767
6979,0.5705355368323153
6981,0.6746972195997649
6988,0.2617226464246668
6990,0.6266221668313106
6998,0.6663557917142189
7004,0.6615292678220391
7016,0.4424171839109036
7027,0.6496872266424986
7042,0.6863679920068836
7056,0.7125584662353858
7061,0.7141058186143682
7069,0.381290528530865
7071,0.657347913889447
7088,0.3308145110195413
7099,0.6323699948861855
7108,0.657504505145908
7121,0.17645399337558246
7125,0.24872534097640742
7136,0.4346840940869011
7149,0.34209268900491757
7150,0.43601884480952013
7151,0.7067265184973236
7167,0.6435531404299015
7177,0.27377180427910525
7178,0.770634716820439
7183,0.40141434942353527
7186,0.6369639968336909
7190,0.7273619051625286
7201,0.60304719854455
7202,0.6557249377752132
7207,0.6557249377752132
7213,0.6638567068418975
7224,0.2565174389624999
7225,0.7058437910338982
7233,0.6741936490946192
7239,0.6830952216262621
7246,0.746787215581278
7248,0.6588982738631908
7261,0.6024464070107738
7264,0.6702475282207991
7266,0.6981068140453434
7274,0.6805938910064909
7279,0.727625990287161
7293,0.678914115912069
7315,0.6849185875347987
7322,0.6570021547335618
7326,0.1918749848260769
7341,0.6509782552463568
7363,0.5906092714091224
7365,0.364818068593064
7371,0.6717983011275215
7377,0.6573947395316085
7393,0.27652266964603833
7405,0.6873101173528825
7410,0.6015135810894845
7434,0.34321382082062996
7438,0.6597471965824908
7447,0.30915212506947004
7450,0.29992422277746206
7452,0.6619280789647293
7453,0.7312152046379224
7455,0.6470906637199823
7456,0.6470906637199823
7457,0.10182572236895432
7466,0.5628953241132731
7470,0.2622804913482731
7474,0.65968430187259
7487,0.39943610282727693
7488,0.5705214490289227
